,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
2941,221,86.78,50.07,1,Morning
2942,14,89.5,33.31,1,Morning
2943,1601,90.83,68.07,1,Morning
2944,949,85.17,66.88,1,Morning
2945,1385,85.03,53.95,3,Noon
2946,285,93.4,26.02,3,Noon
2947,1327,86.8,62.15,3,Noon
2948,135,85.37,37.83,3,Noon
2949,93,84.75,44.28,3,Evening
2950,206,94.06,49.93,3,Evening
2951,134,109.8,23.58,3,Evening
2952,1793,84.47,52.77,3,Evening
2953,636,90.0,62.37,3,Night
2954,0,112.0,2.5,4,Night
2955,0,112.0,19.0,4,Early Morning
2956,0,92.71,40.44,4,Early Morning
2957,143,98.65,31.3,4,Early Morning
2958,70,109.75,26.8,4,Morning
2959,72,84.04,38.32,4,Morning
2960,155,91.86,38.13,4,Morning
2961,1855,91.81,68.92,4,Morning
2962,48,105.85,22.71,4,Noon
2963,1144,85.42,52.58,4,Noon
2964,1302,94.4,56.33,4,Noon
2965,1079,93.82,66.72,3,Noon
2966,2620,94.17,65.82,3,Evening
2967,662,83.5,50.91,3,Evening
2968,0,112.0,38.0,3,Evening
2969,0,112.0,18.0,4,Night
2970,0,112.0,18.0,4,Night
2971,0,112.0,4.0,4,Night
2972,0,112.0,20.0,4,Early Morning
2973,0,88.52,47.36,4,Early Morning
2974,75,83.62,54.2,4,Early Morning
2975,241,88.35,62.18,4,Morning
2976,183,87.11,49.22,2,Morning
2977,229,94.53,57.88,2,Morning
2978,1013,84.32,50.93,2,Morning
2979,1294,91.68,52.6,2,Noon
2980,857,103.63,45.2,2,Noon
2981,1138,83.65,38.87,2,Noon
2982,913,94.44,50.42,3,Noon
2983,545,81.08,38.95,3,Evening
2984,0,84.8,44.22,3,Evening
2985,0,84.27,45.1,3,Evening
2986,808,83.05,53.87,3,Evening
2987,2023,86.4,68.5,3,Night
2988,0,112.0,18.0,3,Night
2989,0,112.0,2.0,4,Night
2990,0,112.0,56.0,4,Early Morning
2991,83,89.91,37.07,4,Morning
2992,230,82.61,54.35,4,Morning
2993,121,98.74,28.13,4,Morning
2994,127,83.21,50.92,4,Morning
2995,16,95.28,29.23,4,Noon
2996,0,114.0,22.3,4,Noon
2997,299,95.25,42.94,4,Noon
2998,193,89.55,41.43,4,Noon
2999,681,86.49,57.33,4,Evening
3000,300,84.12,23.09,4,Evening
3001,0,108.52,16.4,4,Evening
3002,514,96.19,33.43,4,Evening
3003,287,83.81,24.22,4,Night
3004,115,105.08,22.61,4,Night
3005,0,114.8,13.16,4,Night
3006,0,112.0,21.5,4,Early Morning
3007,14,114.68,25.74,4,Morning
3008,688,88.22,59.17,4,Morning
3009,302,82.88,54.03,4,Morning
3010,570,87.04,54.37,3,Morning
3011,1521,87.56,66.92,3,Noon
3012,48,89.76,32.91,3,Noon
3013,93,83.45,40.98,3,Noon
3014,56,82.86,40.9,3,Noon
3015,31,81.08,40.97,5,Evening
3016,96,88.3,38.28,5,Evening
3017,3789,94.09,87.22,5,Evening
3018,2545,112.18,62.07,5,Evening
3019,30,86.12,29.91,5,Night
3020,0,112.0,11.0,5,Night
3021,0,112.0,10.0,5,Night
3022,0,112.0,25.0,5,Late Night
3023,0,112.0,14.0,5,Early Morning
3024,160,93.27,57.05,5,Early Morning
3025,26,81.45,53.32,5,Morning
3026,120,84.19,50.48,5,Morning
3027,481,83.45,39.25,5,Morning
3028,719,86.9,41.7,5,Morning
3029,67,84.57,45.77,5,Noon
3030,102,86.67,43.97,5,Noon
3031,2637,90.11,70.7,5,Noon
3032,684,94.9,62.42,5,Noon
3033,604,93.84,70.97,5,Evening
3034,1832,86.3,59.6,5,Evening
3035,742,90.73,41.67,5,Evening
3036,0,80.6,32.73,5,Evening
3037,0,81.67,16.9,5,Night
3038,0,80.67,44.04,5,Night
3039,0,112.0,23.0,5,Early Morning
3040,0,112.0,22.5,5,Early Morning
3041,76,98.6,43.7,5,Early Morning
3042,38,91.38,39.47,5,Early Morning
3043,30,88.0,53.13,5,Morning
3044,176,88.68,37.51,3,Morning
3045,188,87.59,23.95,3,Noon
3046,124,91.6,32.3,3,Noon
3047,1846,85.31,62.77,3,Noon
3048,3005,80.84,64.17,3,Noon
3049,1801,90.0,60.18,3,Evening
3050,0,83.86,19.18,5,Evening
3051,2676,85.33,73.73,5,Evening
3052,2774,81.64,66.45,5,Evening
3053,0,112.0,29.0,5,Night
3054,430,88.0,48.53,5,Early Morning
3055,350,81.96,28.2,5,Early Morning
3056,633,81.59,29.67,5,Early Morning
3057,85,81.39,26.53,5,Morning
3058,88,81.26,25.47,4,Morning
3059,659,82.56,34.57,4,Morning
3060,567,83.08,34.47,4,Morning
3061,0,88.32,18.02,4,Noon
3062,60,82.5,20.67,4,Noon
3063,303,80.78,30.98,4,Noon
3064,875,92.38,49.12,4,Noon
3065,66,85.32,25.32,4,Evening
3066,28,83.51,30.1,3,Evening
3067,19,87.93,21.2,3,Evening
3068,297,88.34,49.74,3,Evening
3069,0,112.0,9.4,3,Night
3070,0,112.0,4.25,3,Night
3071,0,112.0,7.33,3,Night
3072,0,112.0,12.0,4,Early Morning
3073,616,103.0,74.73,4,Early Morning
3074,1665,83.61,55.67,4,Early Morning
3075,130,82.16,26.65,4,Morning
3076,0,81.49,22.73,4,Morning
3077,705,81.91,35.33,4,Morning
3078,0,84.14,16.02,4,Morning
3079,77,81.67,21.31,4,Noon
3080,0,81.55,19.09,4,Noon
3081,89,83.51,20.0,5,Noon
3082,975,84.63,41.82,5,Noon
3083,967,82.65,43.72,5,Evening
3084,1365,89.53,51.0,5,Evening
3085,79,93.41,29.81,3,Evening
3086,0,112.0,1.0,3,Evening
3087,0,112.0,13.0,4,Early Morning
3088,0,112.0,15.0,4,Early Morning
3089,445,92.62,35.87,4,Morning
3090,784,92.07,43.62,4,Morning
3091,416,88.38,48.18,4,Morning
3092,14,85.93,23.32,4,Morning
3093,31,84.53,22.69,4,Noon
3094,322,87.27,44.03,1,Noon
3095,310,87.5,42.97,1,Noon
3096,10,82.27,22.54,1,Noon
3097,0,82.6,21.6,1,Evening
3098,81,86.91,29.12,4,Evening
3099,61,88.71,27.92,4,Evening
3100,56,86.93,21.98,4,Evening
3101,0,83.21,26.54,4,Night
3102,0,100.63,14.44,4,Early Morning
3103,648,83.47,35.7,4,Early Morning
3104,1003,81.78,48.8,4,Early Morning
3105,0,80.5,20.35,4,Morning
3106,81,82.79,22.92,4,Morning
3107,660,84.22,33.36,4,Morning
3108,164,84.16,23.68,4,Morning
3109,72,81.71,24.13,4,Noon
3110,176,82.38,24.36,4,Noon
3111,549,80.96,32.75,4,Noon
3112,1100,83.11,43.25,4,Noon
3113,156,90.23,42.83,4,Evening
3114,30,82.95,17.51,4,Evening
3115,12,84.81,19.75,4,Evening
3116,0,116.5,14.25,4,Night
3117,0,122.0,20.0,4,Early Morning
3118,58,84.08,20.93,4,Early Morning
3119,131,83.17,29.28,4,Morning
3120,44,93.67,36.94,4,Morning
3121,225,86.98,40.45,4,Morning
3122,883,97.37,46.02,4,Morning
3123,305,91.07,35.53,4,Noon
3124,198,87.02,30.38,4,Noon
3125,119,86.89,26.73,4,Noon
3126,489,86.48,40.88,4,Noon
3127,311,85.63,37.73,4,Evening
3128,68,81.56,23.08,4,Evening
3129,87,91.28,23.75,4,Evening
3130,139,89.59,31.93,4,Evening
3131,43,83.91,19.18,4,Night
3132,0,122.0,20.0,5,Early Morning
3133,37,86.78,30.68,5,Morning
3134,64,85.25,27.27,5,Morning
3135,0,85.87,15.42,5,Morning
3136,56,88.14,21.42,5,Morning
3137,0,82.57,19.7,5,Noon
3138,83,82.49,26.12,5,Noon
3139,25,87.28,22.82,3,Noon
3140,135,83.18,25.35,3,Noon
3141,59,88.36,27.97,3,Evening
3142,68,86.98,22.84,3,Evening
3143,77,95.29,22.03,3,Evening
3144,0,85.12,16.08,3,Evening
3145,0,91.87,17.9,3,Night
3146,12,89.47,26.8,3,Night
3147,38,83.16,17.43,3,Morning
3148,0,83.67,23.03,3,Morning
3149,39,82.14,20.3,3,Morning
3150,0,81.77,21.12,3,Morning
3151,62,84.74,27.47,3,Noon
3152,515,86.98,53.5,3,Noon
3153,258,88.25,39.47,3,Noon
3154,13,84.81,22.2,3,Noon
3155,556,93.27,50.22,3,Evening
3156,374,86.81,50.35,4,Evening
3157,0,90.1,15.28,4,Evening
3158,101,80.98,23.59,4,Evening
3159,69,83.61,29.26,4,Night
3160,619,87.88,43.71,4,Early Morning
3161,1186,83.11,45.6,4,Early Morning
3162,0,83.02,22.64,4,Morning
3163,91,83.11,24.02,4,Morning
3164,632,81.92,31.2,4,Morning
3165,55,80.7,19.73,4,Morning
3166,136,83.31,22.07,4,Noon
3167,0,83.97,19.48,4,Noon
3168,0,92.6,14.68,4,Noon
3169,913,87.35,42.88,4,Noon
3170,918,87.78,49.8,4,Evening
3171,0,81.73,22.7,4,Evening
3172,37,85.33,29.88,4,Evening
3173,0,112.0,16.14,3,Evening
3174,0,112.0,4.0,3,Early Morning
3175,583,88.71,57.81,3,Early Morning
3176,777,81.04,38.73,3,Early Morning
3177,249,80.98,23.67,3,Morning
3178,202,82.78,22.32,3,Morning
3179,647,85.71,34.67,3,Morning
3180,212,81.74,27.12,3,Morning
3181,81,82.61,19.2,3,Noon
3182,0,82.47,16.93,3,Noon
3183,188,84.12,27.37,4,Noon
3184,905,84.5,40.78,4,Noon
3185,555,88.0,50.45,4,Evening
3186,82,85.39,23.78,4,Evening
3187,13,92.23,18.19,4,Evening
3188,0,112.0,16.0,4,Night
3189,0,112.0,19.5,4,Night
3190,0,112.0,20.0,4,Night
3191,570,104.55,70.94,4,Early Morning
3192,1144,84.36,49.77,4,Early Morning
3193,194,82.54,26.98,4,Morning
3194,0,81.2,18.45,4,Morning
3195,632,81.76,33.18,2,Morning
3196,52,81.39,25.68,2,Morning
3197,0,81.36,18.92,2,Noon
3198,0,85.3,19.18,5,Noon
3199,92,81.24,23.57,5,Noon
3200,1157,87.77,52.93,5,Noon
3201,131,90.15,32.47,5,Evening
3202,86,85.43,32.62,5,Evening
3203,24,84.48,26.09,3,Evening
3204,0,112.0,23.8,4,Night
3205,0,87.33,17.23,4,Night
3206,0,87.33,36.0,4,Night
3207,0,112.0,47.0,4,Early Morning
3208,0,108.33,13.83,4,Early Morning
3209,153,84.6,36.57,4,Early Morning
3210,135,84.77,29.88,4,Early Morning
3211,130,84.51,31.71,4,Morning
3212,127,85.15,29.97,4,Morning
3213,55,81.19,22.37,4,Morning
3214,66,82.57,26.61,4,Morning
3215,82,82.52,28.67,4,Noon
3216,43,82.95,23.2,4,Noon
3217,0,81.0,17.52,4,Noon
3218,113,86.42,36.53,4,Noon
3219,68,83.11,19.27,4,Evening
3220,39,82.29,22.54,4,Evening
3221,154,85.31,31.17,4,Evening
3222,0,80.67,19.13,4,Evening
3223,43,92.1,35.21,4,Night
3224,709,90.95,53.58,3,Early Morning
3225,1294,83.56,53.43,3,Early Morning
3226,99,83.71,23.88,3,Morning
3227,39,85.21,18.4,4,Morning
3228,692,84.39,37.08,4,Morning
3229,0,81.33,21.0,4,Morning
3230,0,82.0,17.88,4,Noon
3231,49,81.57,21.27,4,Noon
3232,0,80.5,19.32,4,Noon
3233,817,81.78,44.13,4,Noon
3234,750,88.84,48.13,4,Evening
3235,0,102.4,31.1,4,Evening
3236,0,112.0,8.43,5,Evening
3237,0,112.0,1.75,5,Evening
3238,0,112.0,2.71,5,Night
3239,0,112.0,5.17,5,Night
3240,0,112.0,8.6,5,Night
3241,0,112.0,24.0,5,Early Morning
3242,146,91.6,32.53,5,Morning
3243,145,91.18,37.62,5,Morning
3244,16,81.17,21.23,5,Morning
3245,22,81.34,19.92,5,Morning
3246,83,80.89,24.95,5,Noon
3247,18,80.45,17.8,5,Noon
3248,99,87.65,32.67,5,Noon
3249,654,88.2,54.47,4,Noon
3250,466,91.38,57.62,4,Evening
3251,41,89.28,25.04,4,Evening
3252,162,86.29,41.42,4,Evening
3253,0,80.33,16.23,4,Evening
3254,0,80.0,19.55,4,Night
3255,0,85.75,16.04,4,Night
3256,0,112.0,31.18,3,Morning
3257,106,82.62,27.41,3,Morning
3258,0,81.2,14.47,3,Morning
3259,656,81.76,42.5,3,Morning
3260,1002,90.35,54.7,3,Noon
3261,1396,93.83,55.15,3,Noon
3262,858,93.21,42.08,3,Noon
3263,2217,96.36,63.25,4,Noon
3264,1697,83.73,54.4,4,Evening
3265,1019,85.91,36.18,4,Evening
3266,2711,89.22,69.43,4,Evening
3267,44,80.95,21.78,5,Evening
3268,0,80.0,27.0,5,Night
3269,0,112.0,17.0,5,Night
3270,0,112.0,19.75,5,Early Morning
3271,0,101.12,15.96,5,Early Morning
3272,678,87.74,35.77,5,Early Morning
3273,1206,82.46,46.65,5,Early Morning
3274,0,81.0,19.65,5,Morning
3275,43,81.44,22.25,5,Morning
3276,713,84.74,37.18,4,Morning
3277,114,86.18,26.08,4,Morning
3278,13,81.56,20.08,4,Noon
3279,92,81.02,22.3,4,Noon
3280,282,83.48,25.71,4,Noon
3281,683,85.06,32.55,4,Noon
3282,793,87.79,48.7,4,Evening
3283,11,89.48,29.82,4,Evening
3284,0,81.27,18.15,4,Evening
3285,37,97.68,29.76,4,Evening
3286,0,112.0,2.33,4,Night
3287,0,112.0,2.0,4,Night
3288,0,112.0,2.55,4,Early Morning
3289,612,91.83,48.64,4,Early Morning
3290,781,83.74,38.4,4,Early Morning
3291,608,81.92,31.63,4,Morning
3292,0,82.0,15.43,4,Morning
3293,460,83.88,31.5,4,Morning
3294,226,84.19,24.2,4,Morning
3295,111,81.96,27.56,4,Noon
3296,43,81.48,19.4,4,Noon
3297,0,80.0,18.93,4,Noon
3298,899,82.05,44.8,4,Noon
3299,811,92.8,58.15,4,Evening
3300,0,112.0,4.0,4,Evening
3301,0,112.0,22.0,4,Evening
3302,0,112.0,2.0,4,Night
3303,0,112.0,19.75,4,Night
3304,0,115.0,32.67,4,Early Morning
3305,636,83.42,33.47,4,Early Morning
3306,1292,83.78,45.52,4,Early Morning
3307,63,86.04,27.12,4,Morning
3308,89,81.77,22.23,4,Morning
3309,691,83.24,34.03,4,Morning
3310,60,80.73,24.49,4,Morning
3311,0,82.64,16.17,4,Noon
3312,161,83.69,29.49,4,Noon
3313,19,82.32,16.95,4,Noon
3314,535,82.08,26.9,4,Noon
3315,649,82.4,39.32,4,Evening
3316,800,87.64,48.27,4,Evening
3317,23,94.03,21.44,4,Evening
3318,57,99.35,26.45,4,Evening
3319,0,112.0,9.8,4,Night
3320,0,112.0,8.33,4,Night
3321,0,112.0,20.0,4,Late Night
3322,0,112.0,23.8,4,Early Morning
3323,0,112.0,6.33,4,Early Morning
3324,0,100.32,17.02,4,Early Morning
3325,18,81.83,22.05,4,Early Morning
3326,0,112.0,10.67,4,Morning
3327,0,112.0,13.67,4,Morning
3328,0,112.0,7.67,4,Morning
3329,0,112.0,8.25,4,Morning
3330,0,112.0,10.33,4,Noon
3331,0,112.0,12.0,4,Noon
3332,0,114.25,18.25,4,Noon
3333,0,113.5,17.0,4,Noon
3334,0,112.0,22.0,4,Evening
3335,0,112.0,20.5,4,Evening
3336,0,112.0,18.0,4,Evening
3337,0,112.0,22.0,4,Night
3338,48,107.0,53.67,4,Early Morning
3339,778,83.49,36.48,4,Early Morning
3340,1232,82.06,44.2,4,Early Morning
3341,85,86.44,28.18,4,Morning
3342,175,81.31,23.42,4,Morning
3343,727,84.36,38.32,4,Morning
3344,33,81.96,17.4,4,Morning
3345,227,84.0,26.88,4,Noon
3346,223,84.62,30.07,4,Noon
3347,0,80.17,15.47,4,Noon
3348,79,81.36,19.43,4,Noon
3349,1558,81.45,50.4,4,Evening
3350,806,94.0,72.96,4,Evening
3351,2565,108.8,94.24,4,Evening
3352,2321,96.0,67.81,4,Evening
3353,0,112.0,2.0,4,Night
3354,391,112.43,45.95,4,Morning
3355,253,87.43,31.35,4,Morning
3356,82,85.85,27.35,4,Morning
3357,211,85.8,29.17,4,Noon
3358,1443,86.61,57.22,5,Noon
3359,1283,93.54,66.27,5,Noon
3360,2582,91.29,65.53,5,Noon
3361,1279,96.0,54.6,5,Evening
3362,25,90.91,20.84,5,Evening
3363,10,107.15,34.2,5,Evening
3364,10,100.06,41.03,5,Evening
3365,0,112.0,12.33,4,Early Morning
3366,0,112.0,3.0,4,Morning
3367,0,86.43,23.68,4,Morning
3368,47,98.04,19.44,4,Morning
3369,58,86.54,23.67,4,Noon
3370,19,109.76,19.73,4,Noon
3371,29,87.54,14.32,4,Noon
3372,92,85.16,26.12,4,Noon
3373,89,88.41,22.97,4,Evening
3374,0,86.54,15.29,4,Evening
3375,28,102.89,19.05,4,Evening
3376,46,98.26,19.9,4,Evening
3377,90,91.63,30.95,3,Night
3378,0,112.0,14.0,3,Early Morning
3379,0,112.0,16.33,3,Early Morning
3380,877,87.77,41.12,3,Early Morning
3381,624,80.77,31.9,3,Early Morning
3382,0,81.17,21.53,3,Morning
3383,124,82.6,23.43,3,Morning
3384,721,82.44,37.5,3,Morning
3385,0,80.5,19.48,4,Morning
3386,74,80.65,22.42,4,Noon
3387,0,81.0,18.5,4,Noon
3388,805,81.32,40.57,4,Noon
3389,220,82.3,27.38,4,Noon
3390,698,93.55,48.03,4,Evening
3391,197,88.0,53.91,4,Evening
3392,0,112.0,5.67,4,Evening
3393,0,112.0,1.0,4,Night
3394,0,112.0,16.5,4,Late Night
3395,0,112.0,22.6,4,Early Morning
3396,188,107.2,57.39,4,Early Morning
3397,1444,82.42,55.27,4,Early Morning
3398,115,91.04,21.07,4,Early Morning
3399,22,87.0,18.82,4,Morning
3400,40,87.32,30.17,3,Morning
3401,62,83.59,24.8,3,Morning
3402,12,89.02,25.23,3,Morning
3403,1347,84.1,54.02,3,Noon
3404,168,90.27,39.57,3,Noon
3405,90,89.27,34.35,3,Noon
3406,35,90.54,22.51,3,Noon
3407,67,87.5,33.47,3,Evening
3408,13,85.32,30.38,3,Evening
3409,0,112.0,5.0,3,Evening
3410,27,90.67,42.5,3,Early Morning
3411,1064,81.6,38.85,3,Early Morning
3412,683,83.57,33.9,3,Early Morning
3413,113,88.26,31.55,3,Morning
3414,24,81.52,24.08,3,Morning
3415,664,84.21,32.53,3,Morning
3416,117,82.95,29.03,3,Morning
3417,55,83.43,27.23,3,Noon
3418,113,86.85,24.58,3,Noon
3419,613,83.53,32.75,3,Noon
3420,599,82.52,37.27,3,Noon
3421,90,86.27,33.71,3,Evening
3422,0,83.0,22.73,3,Evening
3423,0,90.67,16.33,3,Evening
3424,0,112.0,18.0,4,Early Morning
3425,0,112.0,17.0,4,Early Morning
3426,0,91.26,21.29,4,Early Morning
3427,74,84.91,24.63,4,Morning
3428,164,85.65,34.53,4,Morning
3429,54,83.45,25.52,4,Morning
3430,124,86.64,27.85,4,Morning
3431,40,83.93,24.92,4,Noon
3432,0,81.13,22.43,4,Noon
3433,130,88.55,33.18,4,Noon
3434,142,90.73,38.0,4,Noon
3435,10,113.37,18.89,4,Evening
3436,67,96.11,26.22,4,Evening
3437,14,86.48,19.8,4,Evening
3438,46,82.29,27.19,4,Evening
3439,0,112.0,31.0,1,Night
3440,0,112.0,20.0,1,Night
3441,0,112.0,18.0,5,Night
3442,555,89.89,50.79,5,Early Morning
3443,1002,82.94,42.77,5,Early Morning
3444,0,80.34,16.73,5,Morning
3445,68,82.82,23.57,5,Morning
3446,743,81.58,34.98,5,Morning
3447,110,80.46,18.92,5,Morning
3448,80,84.32,25.9,5,Noon
3449,184,84.12,28.78,5,Noon
3450,664,84.04,33.32,5,Noon
3451,589,81.61,32.92,5,Noon
3452,414,88.33,47.95,4,Evening
3453,46,93.64,21.18,4,Evening
3454,154,83.55,24.73,4,Evening
3455,0,80.77,21.15,4,Evening
3456,0,112.0,22.0,4,Late Night
3457,114,94.23,35.17,4,Early Morning
3458,41,95.65,21.8,4,Morning
3459,17,84.51,23.08,4,Morning
3460,1271,93.24,57.83,4,Morning
3461,141,90.24,44.97,4,Morning
3462,305,83.02,31.91,4,Noon
3463,86,90.72,22.64,4,Noon
3464,179,88.67,30.73,4,Noon
3465,291,89.67,41.2,4,Noon
3466,11,82.58,22.13,4,Evening
3467,123,87.81,26.78,4,Evening
3468,153,86.31,29.28,4,Evening
3469,76,86.24,28.78,4,Evening
3470,0,112.0,18.0,4,Night
3471,0,112.0,15.0,4,Night
3472,27,104.0,49.17,4,Early Morning
3473,83,87.81,30.58,4,Early Morning
3474,54,83.74,25.37,4,Morning
3475,27,81.57,27.96,4,Morning
3476,0,87.33,2.0,4,Morning
3477,365,84.94,33.77,4,Morning
3478,124,87.18,29.1,4,Noon
3479,38,81.31,21.27,4,Noon
3480,0,106.0,13.7,4,Noon
3481,130,95.91,34.38,4,Noon
3482,64,88.0,24.64,4,Evening
3483,0,80.17,18.77,4,Evening
3484,13,82.71,21.58,4,Evening
3485,20,82.46,28.21,4,Evening
3486,1055,85.93,47.65,4,Early Morning
3487,1260,81.24,45.33,4,Early Morning
3488,197,84.52,28.23,4,Morning
3489,42,83.62,22.45,4,Morning
3490,725,82.13,35.1,4,Morning
3491,31,82.24,24.0,4,Morning
3492,187,82.65,30.26,4,Noon
3493,0,82.78,20.61,4,Noon
3494,645,82.0,33.07,4,Noon
3495,299,81.48,31.68,4,Noon
3496,558,85.3,50.03,4,Evening
3497,0,82.67,18.27,4,Evening
3498,153,93.44,27.2,4,Evening
3499,91,84.8,21.44,4,Evening
3500,0,112.0,16.5,4,Night
3501,0,112.0,14.0,4,Early Morning
3502,0,90.53,25.07,4,Early Morning
3503,115,83.52,30.07,4,Early Morning
3504,2436,89.23,87.19,4,Morning
3505,541,115.5,81.6,4,Morning
3506,1970,83.21,59.58,4,Morning
3507,66,83.13,21.88,4,Morning
3508,60,84.25,30.27,4,Noon
3509,72,86.75,24.78,4,Noon
3510,67,85.19,29.02,4,Noon
3511,63,92.92,27.95,4,Noon
3512,25,81.51,19.82,5,Evening
3513,81,83.05,26.55,5,Evening
3514,14,82.44,23.15,5,Evening
3515,146,87.21,37.05,5,Evening
3516,640,88.67,45.11,4,Early Morning
3517,761,82.18,43.0,4,Early Morning
3518,115,83.07,23.97,4,Early Morning
3519,14,83.8,20.85,4,Morning
3520,67,80.64,24.65,4,Morning
3521,699,82.37,36.58,5,Morning
3522,122,82.15,23.45,5,Morning
3523,45,80.79,25.22,5,Noon
3524,0,82.14,18.91,5,Noon
3525,0,80.83,22.12,5,Noon
3526,752,82.36,40.9,5,Noon
3527,669,89.52,48.23,3,Evening
3528,15,87.07,23.12,3,Evening
3529,12,83.9,20.17,3,Evening
3530,42,85.8,37.29,3,Evening
3531,0,112.0,5.33,4,Early Morning
3532,707,106.96,53.86,4,Early Morning
3533,918,82.38,37.17,4,Early Morning
3534,734,82.88,35.42,4,Morning
3535,120,84.81,23.16,4,Morning
3536,732,81.18,36.57,5,Morning
3537,90,82.69,25.97,5,Morning
3538,170,81.42,28.97,5,Noon
3539,0,81.0,17.9,5,Noon
3540,135,81.47,28.54,5,Noon
3541,764,81.77,34.83,5,Noon
3542,1082,88.24,55.78,5,Evening
3543,0,81.67,20.85,5,Evening
3544,53,83.72,28.07,5,Evening
3545,0,80.87,18.08,5,Evening
3546,77,83.36,23.27,5,Night
3547,13,82.12,19.33,5,Night
3548,732,88.73,41.37,4,Early Morning
3549,1253,81.08,48.03,4,Early Morning
3550,42,81.65,21.57,4,Morning
3551,122,82.04,27.49,4,Morning
3552,657,81.91,36.5,4,Morning
3553,130,82.08,26.23,4,Morning
3554,85,82.29,24.97,4,Noon
3555,0,81.23,23.23,4,Noon
3556,19,84.48,25.4,4,Noon
3557,1266,85.16,50.03,4,Noon
3558,681,86.63,50.43,4,Evening
3559,0,81.53,20.41,4,Evening
3560,21,82.79,20.05,4,Evening
3561,30,89.0,31.37,4,Evening
3562,0,112.0,14.0,4,Night
3563,0,112.0,22.0,4,Late Night
3564,0,112.0,16.25,4,Early Morning
3565,191,109.3,72.69,4,Early Morning
3566,60,80.55,24.08,4,Early Morning
3567,232,85.44,28.48,4,Early Morning
3568,296,80.95,20.58,4,Morning
3569,574,82.38,32.72,4,Morning
3570,118,82.51,36.22,4,Morning
3571,342,91.74,44.98,4,Morning
3572,0,114.71,19.57,4,Noon
3573,28,94.79,18.67,4,Noon
3574,202,84.32,24.88,4,Noon
3575,11,82.68,23.02,4,Noon
3576,450,90.95,48.17,4,Evening
3577,1431,92.8,53.97,4,Evening
3578,2196,92.0,66.02,4,Evening
3579,928,85.66,40.23,4,Evening
3580,35,105.67,21.89,4,Night
3581,0,112.0,21.0,3,Early Morning
3582,0,112.0,15.0,3,Early Morning
3583,0,112.0,63.0,3,Early Morning
3584,36,96.0,45.33,3,Morning
3585,315,103.11,44.61,3,Morning
3586,148,87.8,40.23,3,Morning
3587,56,81.79,21.73,4,Morning
3588,59,91.09,21.42,4,Noon
3589,63,89.4,35.26,4,Noon
3590,135,87.58,27.58,4,Noon
3591,19,81.24,21.18,4,Noon
3592,188,90.0,40.72,4,Evening
3593,315,91.28,45.94,4,Evening
3594,39,87.76,27.21,4,Evening
3595,15,83.66,22.98,4,Evening
3596,30,93.51,22.36,4,Night
3597,10,102.0,39.12,4,Night
3598,65,89.0,49.75,4,Early Morning
3599,862,84.57,45.08,4,Early Morning
3600,927,83.85,42.48,4,Early Morning
3601,0,83.53,18.97,4,Morning
3602,81,83.4,21.43,4,Morning
3603,711,82.55,35.22,4,Morning
3604,0,91.79,19.09,4,Morning
3605,35,82.17,19.2,4,Noon
3606,0,81.39,19.27,4,Noon
3607,0,80.5,19.18,4,Noon
3608,1464,81.1,48.47,4,Noon
3609,598,88.53,47.03,3,Evening
3610,80,85.57,25.93,3,Evening
3611,0,85.0,18.87,3,Evening
3612,11,82.17,28.15,3,Evening
3613,0,112.0,16.5,4,Night
3614,0,112.0,23.0,4,Night
3615,0,112.0,11.0,4,Early Morning
3616,80,95.38,22.05,4,Early Morning
3617,22,86.95,23.52,4,Early Morning
3618,75,85.2,26.23,4,Morning
3619,59,88.07,27.45,4,Morning
3620,219,89.17,34.82,4,Morning
3621,489,96.0,53.37,4,Morning
3622,0,106.67,26.33,4,Noon
3623,49,90.71,30.77,4,Noon
3624,111,85.89,31.38,4,Noon
3625,37,82.36,21.17,4,Noon
3626,147,88.75,39.67,4,Evening
3627,231,88.2,39.32,4,Evening
3628,162,98.79,48.38,4,Evening
3629,37,86.96,22.78,4,Evening
3630,20,88.95,38.68,4,Night
3631,0,112.0,6.67,4,Night
3632,0,112.0,5.0,4,Night
3633,60,89.1,30.29,4,Early Morning
3634,87,95.44,23.19,4,Early Morning
3635,0,89.27,17.5,4,Early Morning
3636,102,86.07,28.73,4,Morning
3637,146,82.04,26.5,4,Morning
3638,69,88.64,26.28,4,Morning
3639,335,88.42,40.45,4,Morning
3640,180,85.62,27.72,4,Noon
3641,266,85.82,45.4,4,Noon
3642,136,84.82,26.13,4,Noon
3643,16,84.0,20.83,4,Noon
3644,71,107.31,29.51,4,Evening
3645,28,85.36,27.22,4,Evening
3646,65,91.31,24.23,4,Evening
3647,11,90.0,32.56,4,Evening
3648,0,112.0,7.0,4,Night
3649,0,112.0,18.0,4,Late Night
3650,0,112.0,20.0,4,Late Night
3651,0,112.0,19.5,4,Early Morning
3652,0,99.64,14.22,4,Early Morning
3653,564,102.44,33.57,4,Early Morning
3654,1259,81.57,48.25,4,Early Morning
3655,0,81.17,17.8,4,Morning
3656,80,83.48,21.86,4,Morning
3657,0,80.83,19.37,4,Morning
3658,687,83.3,35.72,4,Morning
3659,0,82.27,16.27,4,Noon
3660,0,86.3,17.27,4,Noon
3661,0,81.0,16.32,4,Noon
3662,972,81.7,41.86,4,Noon
3663,794,83.91,44.28,4,Evening
