,steps,steps_so_far,heart_rate,min_heart,max_heart,raw_intensity,feeling_rate,time_of_day,gender
3219,1212,10167,91.0,96.0,80.0,74.72,3,4,female
3220,1635,11802,84.45,96.0,80.0,51.92,3,5,female
3221,2686,14488,88.0,96.0,80.0,87.2,3,5,female
3222,491,14979,104.0,112.0,96.0,84.09,3,5,female
3223,0,14979,112.0,112.0,112.0,3.0,3,5,female
3224,0,14979,112.0,112.0,112.0,26.0,3,6,female
3225,0,14979,112.0,112.0,112.0,18.5,3,6,female
3226,0,0,112.0,112.0,112.0,33.0,3,2,female
3227,849,849,91.86,124.0,80.0,54.95,3,2,female
3228,3765,4614,85.65,96.0,80.0,91.2,3,2,female
3229,1569,6183,91.14,96.0,80.0,60.92,3,3,female
3230,1220,7403,83.12,96.0,80.0,45.7,3,3,female
3231,949,8352,85.53,106.0,80.0,47.95,3,3,female
3232,0,8352,80.17,90.0,80.0,33.81,3,3,female
3233,0,8352,84.03,112.0,80.0,39.45,3,4,female
3234,161,8513,90.65,106.0,80.0,56.57,3,4,female
3235,34,8547,88.0,96.0,80.0,36.03,3,4,female
3236,3220,11767,96.1,112.0,80.0,80.48,3,4,female
3237,82,11849,98.18,122.0,80.0,26.68,3,5,female
3238,56,11905,87.09,122.0,80.0,28.05,3,5,female
3239,74,11979,86.69,106.0,80.0,21.63,3,5,female
3240,110,12089,90.07,122.0,80.0,28.58,3,5,female
3241,0,12089,83.23,112.0,80.0,21.46,3,6,female
3242,0,12089,112.0,112.0,112.0,23.0,1,6,female
3243,0,0,112.0,112.0,112.0,22.12,1,2,female
3244,0,0,94.87,124.0,80.0,40.08,1,2,female
3245,121,121,84.47,112.0,80.0,42.43,1,2,female
3246,221,342,86.78,96.0,80.0,50.07,1,3,female
3247,14,356,89.5,112.0,80.0,33.31,1,3,female
3248,1601,1957,90.83,112.0,80.0,68.07,1,3,female
3249,949,2906,85.17,106.0,80.0,66.88,1,3,female
3250,1385,4291,85.03,112.0,80.0,53.95,3,4,female
3251,285,4576,93.4,122.0,80.0,26.02,3,4,female
3252,1327,5903,86.8,96.0,80.0,62.15,3,4,female
3253,135,6038,85.37,106.0,80.0,37.83,3,4,female
3254,93,6131,84.75,96.0,80.0,44.28,3,5,female
3255,206,6337,94.06,112.0,80.0,49.93,3,5,female
3256,134,6471,109.8,124.0,80.0,23.58,3,5,female
3257,1793,8264,84.47,96.0,80.0,52.77,3,5,female
3258,636,8900,90.0,112.0,80.0,62.37,3,6,female
3259,0,8900,112.0,112.0,112.0,2.5,4,6,female
3260,0,0,112.0,112.0,112.0,19.0,4,2,female
3261,0,0,92.71,112.0,80.0,40.44,4,2,female
3262,143,143,98.65,122.0,80.0,31.3,4,2,female
3263,70,213,109.75,122.0,80.0,26.8,4,3,female
3264,72,285,84.04,122.0,80.0,38.32,4,3,female
3265,155,440,91.86,122.0,80.0,38.13,4,3,female
3266,1855,2295,91.81,112.0,80.0,68.92,4,3,female
3267,48,2343,105.85,122.0,80.0,22.71,4,4,female
3268,1144,3487,85.42,96.0,80.0,52.58,4,4,female
3269,1302,4789,94.4,96.0,80.0,56.33,4,4,female
3270,1079,5868,93.82,96.0,80.0,66.72,3,4,female
3271,2620,8488,94.17,96.0,80.0,65.82,3,5,female
3272,662,9150,83.5,106.0,80.0,50.91,3,5,female
3273,0,9150,112.0,112.0,112.0,38.0,3,5,female
3274,0,9150,112.0,112.0,112.0,18.0,4,6,female
3275,0,9150,112.0,112.0,112.0,18.0,4,6,female
3276,0,0,112.0,112.0,112.0,4.0,4,6,female
3277,0,0,112.0,112.0,112.0,20.0,4,2,female
3278,0,0,88.52,121.0,80.0,47.36,4,2,female
3279,75,75,83.62,96.0,80.0,54.2,4,2,female
3280,241,316,88.35,96.0,80.0,62.18,4,3,female
3281,183,499,87.11,96.0,80.0,49.22,2,3,female
3282,229,728,94.53,112.0,80.0,57.88,2,3,female
3283,1013,1741,84.32,96.0,80.0,50.93,2,3,female
3284,1294,3035,91.68,122.0,80.0,52.6,2,4,female
3285,857,3892,103.63,122.0,80.0,45.2,2,4,female
3286,1138,5030,83.65,96.0,80.0,38.87,2,4,female
3287,913,5943,94.44,112.0,80.0,50.42,3,4,female
3288,545,6488,81.08,96.0,80.0,38.95,3,5,female
3289,0,6488,84.8,96.0,80.0,44.22,3,5,female
3290,0,6488,84.27,96.0,80.0,45.1,3,5,female
3291,808,7296,83.05,96.0,80.0,53.87,3,5,female
3292,2023,9319,86.4,112.0,80.0,68.5,3,6,female
3293,0,9319,112.0,112.0,112.0,18.0,3,6,female
3294,0,0,112.0,112.0,112.0,2.0,4,6,female
3295,0,0,112.0,112.0,112.0,56.0,4,2,female
3296,83,83,89.91,122.0,80.0,37.07,4,3,female
3297,230,313,82.61,96.0,80.0,54.35,4,3,female
3298,121,434,98.74,122.0,80.0,28.13,4,3,female
3299,127,561,83.21,96.0,80.0,50.92,4,3,female
3300,16,577,95.28,122.0,80.0,29.23,4,4,female
3301,0,577,114.0,122.0,112.0,22.3,4,4,female
3302,299,876,95.25,121.0,80.0,42.94,4,4,female
3303,193,1069,89.55,106.0,80.0,41.43,4,4,female
3304,681,1750,86.49,96.0,80.0,57.33,4,5,female
3305,300,2050,84.12,122.0,80.0,23.09,4,5,female
3306,0,2050,108.52,122.0,80.0,16.4,4,5,female
3307,514,2564,96.19,122.0,80.0,33.43,4,5,female
3308,287,2851,83.81,96.0,80.0,24.22,4,6,female
3309,115,2966,105.08,122.0,80.0,22.61,4,6,female
3310,0,0,114.8,122.0,112.0,13.16,4,6,female
3311,0,0,112.0,112.0,112.0,21.5,4,2,female
3312,14,14,114.68,124.0,96.0,25.74,4,3,female
3313,688,702,88.22,96.0,80.0,59.17,4,3,female
3314,302,1004,82.88,96.0,80.0,54.03,4,3,female
3315,570,1574,87.04,96.0,80.0,54.37,3,3,female
3316,1521,3095,87.56,96.0,80.0,66.92,3,4,female
3317,48,3143,89.76,122.0,80.0,32.91,3,4,female
3318,93,3236,83.45,96.0,80.0,40.98,3,4,female
3319,56,3292,82.86,96.0,80.0,40.9,3,4,female
3320,31,3323,81.08,96.0,80.0,40.97,3,5,female
3321,96,3419,88.3,106.0,80.0,38.28,3,5,female
3322,3789,7208,94.09,122.0,80.0,87.22,3,5,female
3323,2545,9753,112.18,122.0,96.0,62.07,3,5,female
3324,30,9783,86.12,112.0,80.0,29.91,3,6,female
3325,0,9783,112.0,112.0,112.0,11.0,4,6,female
3326,0,0,112.0,112.0,112.0,10.0,4,6,female
3327,0,0,112.0,112.0,112.0,25.0,4,1,female
3328,0,0,112.0,112.0,112.0,14.0,4,2,female
3329,160,160,93.27,112.0,80.0,57.05,4,2,female
3330,26,186,81.45,96.0,80.0,53.32,4,3,female
3331,120,306,84.19,106.0,80.0,50.48,4,3,female
3332,481,787,83.45,96.0,80.0,39.25,3,3,female
3333,719,1506,86.9,122.0,80.0,41.7,3,3,female
3334,67,1573,84.57,96.0,80.0,45.77,3,4,female
3335,102,1675,86.67,106.0,80.0,43.97,3,4,female
3336,2637,4312,90.11,96.0,80.0,70.7,3,4,female
3337,684,4996,94.9,96.0,80.0,62.42,3,4,female
3338,604,5600,93.84,96.0,80.0,70.97,3,5,female
3339,1832,7432,86.3,106.0,80.0,59.6,3,5,female
3340,742,8174,90.73,122.0,80.0,41.67,3,5,female
3341,0,8174,80.6,96.0,80.0,32.73,3,5,female
3342,0,8174,81.67,90.0,80.0,16.9,3,6,female
3343,0,8174,80.67,96.0,80.0,44.04,4,6,female
3344,0,0,112.0,112.0,112.0,23.0,4,2,female
3345,0,0,112.0,112.0,112.0,22.5,4,2,female
3346,76,76,98.6,112.0,80.0,43.7,4,2,female
3347,38,114,91.38,96.0,80.0,39.47,4,2,female
3348,100,214,87.25,96.0,80.0,51.8,4,3,female
3349,216,430,88.04,106.0,80.0,52.26,4,3,female
3350,226,656,91.4,106.0,80.0,38.6,4,3,female
3351,279,935,85.62,106.0,80.0,42.78,3,3,female
3352,132,1067,90.16,106.0,80.0,36.0,3,4,female
3353,38,1105,94.84,122.0,80.0,34.73,3,4,female
3354,1472,2577,88.73,106.0,80.0,56.98,3,4,female
3355,1357,3934,81.88,96.0,80.0,48.92,3,4,female
3356,261,4195,82.3,96.0,80.0,45.38,3,5,female
3357,0,4195,80.0,80.0,80.0,42.35,3,5,female
3358,155,4350,81.81,96.0,80.0,35.03,3,5,female
3359,2404,6754,85.66,106.0,80.0,64.98,3,5,female
3360,57,6811,85.42,106.0,80.0,39.95,3,6,female
3361,0,6811,80.0,80.0,80.0,41.77,3,6,female
3362,0,0,112.0,112.0,112.0,23.0,3,6,female
3363,0,0,112.0,112.0,112.0,27.0,4,2,female
3364,0,0,112.0,112.0,112.0,11.5,4,2,female
3365,0,0,102.81,124.0,80.0,39.24,4,2,female
3366,257,257,83.48,96.0,80.0,57.15,4,3,female
3367,95,352,88.38,96.0,80.0,60.47,4,3,female
3368,1319,1671,86.26,96.0,80.0,52.52,4,3,female
3369,838,2509,84.0,96.0,80.0,44.58,4,3,female
3370,1246,3755,84.21,96.0,80.0,61.93,4,4,female
3371,17,3772,110.38,122.0,80.0,22.17,4,4,female
3372,103,3875,89.24,112.0,80.0,34.62,4,4,female
3373,335,4210,85.16,122.0,49.0,51.47,4,4,female
3374,177,4387,96.9,122.0,80.0,39.22,4,5,female
3375,62,4449,111.64,122.0,80.0,23.35,4,5,female
3376,16,4465,80.46,96.0,80.0,38.25,4,5,female
3377,0,4465,89.23,96.0,80.0,39.43,4,5,female
3378,306,4771,82.88,96.0,80.0,50.37,4,6,female
3379,0,4771,84.75,112.0,80.0,22.85,4,6,female
3380,0,0,112.0,112.0,112.0,23.0,3,6,female
3381,0,0,112.0,112.0,112.0,20.0,3,2,female
3382,0,0,99.09,112.0,96.0,38.3,3,2,female
3383,188,188,91.29,96.0,80.0,45.42,3,2,female
3384,0,188,80.71,90.0,80.0,21.54,3,3,female
3385,1688,1876,92.31,112.0,80.0,70.07,3,3,female
3386,1836,3712,91.3,106.0,80.0,69.45,3,3,female
3387,2611,6323,97.43,106.0,96.0,72.87,3,4,female
3388,1184,7507,81.82,96.0,80.0,59.02,3,4,female
3389,318,7825,86.4,96.0,80.0,47.78,3,4,female
3390,1873,9698,84.81,96.0,80.0,60.03,3,4,female
3391,752,10450,86.4,96.0,80.0,46.3,3,5,female
3392,1612,12062,90.11,96.0,80.0,53.45,3,5,female
3393,808,12870,90.93,96.0,80.0,55.1,3,5,female
3394,21,12891,83.63,96.0,80.0,23.02,3,5,female
3395,53,12944,94.21,122.0,80.0,20.68,3,6,female
3396,22,12966,92.38,122.0,80.0,25.83,4,6,female
3397,0,0,112.0,112.0,112.0,25.33,4,1,female
3398,0,0,112.0,112.0,112.0,19.0,4,2,female
3399,0,0,112.0,112.0,112.0,21.0,4,2,female
3400,0,0,89.92,122.0,80.0,26.94,4,2,female
3401,106,106,83.32,96.0,80.0,55.75,4,2,female
3402,355,461,89.85,106.0,80.0,63.27,4,3,female
3403,2451,2912,91.03,96.0,80.0,74.03,4,3,female
3404,4618,7530,88.0,96.0,80.0,87.9,4,3,female
3405,2146,9676,90.06,106.0,80.0,65.28,3,3,female
3406,1006,10682,102.45,122.0,80.0,48.05,3,4,female
3407,1452,12134,84.05,112.0,80.0,45.25,3,4,female
3408,0,12134,83.04,96.0,80.0,25.3,3,4,female
3409,886,13020,84.9,96.0,80.0,45.97,4,4,female
3410,1036,14056,90.65,96.0,80.0,50.58,4,5,female
3411,30,14086,83.07,106.0,80.0,27.6,4,5,female
3412,71,14157,81.71,96.0,80.0,24.22,4,5,female
3413,53,14210,83.93,112.0,80.0,25.15,4,5,female
3414,1430,15640,93.75,106.0,80.0,74.53,4,6,female
3415,0,0,112.0,112.0,112.0,2.0,4,2,female
3416,138,138,85.02,112.0,80.0,33.86,4,3,female
3417,192,330,90.73,112.0,80.0,41.91,4,3,female
3418,1271,1601,91.41,122.0,80.0,60.68,4,3,female
3419,2220,3821,88.0,96.0,80.0,65.62,4,3,female
3420,2553,6374,85.82,96.0,80.0,76.07,4,4,female
3421,1139,7513,96.49,122.0,80.0,48.98,4,4,female
3422,0,7513,117.5,122.0,112.0,16.75,4,4,female
3423,16,7529,107.31,122.0,80.0,30.3,3,4,female
3424,177,7706,83.56,96.0,80.0,39.1,3,5,female
3425,160,7866,87.73,106.0,80.0,36.05,3,5,female
3426,5320,13186,80.0,80.0,80.0,107.55,3,5,female
3427,2468,15654,103.91,122.0,96.0,62.85,3,5,female
3428,40,15694,85.43,112.0,80.0,37.37,3,6,female
3429,15,15709,80.83,96.0,80.0,38.12,3,6,female
3430,0,0,80.0,80.0,80.0,43.23,4,6,female
3431,73,73,84.47,96.0,80.0,34.67,4,2,female
3432,0,73,82.13,96.0,80.0,39.45,4,3,female
3433,0,73,80.0,80.0,80.0,44.12,4,3,female
3434,0,73,83.76,112.0,80.0,39.82,4,3,female
3435,0,73,112.0,112.0,112.0,55.0,4,4,female
3436,0,73,106.0,112.0,96.0,54.75,4,4,female
3437,518,591,87.82,96.0,80.0,41.27,4,4,female
3438,0,591,87.48,87.47572631179189,87.47572631179189,4.25,4,4,female
3439,0,591,87.73,121.0,80.0,24.35,4,5,female
3440,509,1100,85.08,106.0,80.0,37.67,2,5,female
3441,44,1144,104.92,122.0,80.0,25.24,2,5,female
3442,0,1144,116.0,122.0,96.0,24.58,2,5,female
3443,0,1144,112.0,112.0,112.0,14.0,2,6,female
3444,0,1144,112.0,112.0,112.0,19.5,2,6,female
3445,0,0,112.0,112.0,112.0,19.5,3,2,female
3446,0,0,90.29,112.0,80.0,47.5,3,2,female
3447,15,15,81.38,96.0,80.0,50.12,3,2,female
3448,62,77,83.78,96.0,80.0,52.05,3,3,female
3449,129,206,83.84,96.0,80.0,56.05,3,3,female
3450,974,1180,92.2,106.0,80.0,57.95,3,3,female
3451,890,2070,82.55,96.0,80.0,59.3,2,3,female
3452,922,2992,109.19,122.0,96.0,38.72,2,4,female
3453,1338,4330,91.79,112.0,80.0,59.53,2,4,female
3454,1070,5400,81.02,96.0,80.0,61.13,2,4,female
3455,16,5416,80.34,90.0,80.0,49.43,3,4,female
3456,2202,7618,81.0,96.0,80.0,73.0,3,5,female
3457,1719,9337,90.4,112.0,80.0,52.0,3,5,female
3458,2645,11982,86.22,96.0,80.0,72.78,3,5,female
3459,841,12823,104.0,112.0,96.0,79.92,3,5,female
3460,0,12823,112.0,112.0,112.0,3.0,3,6,female
3461,0,0,112.0,112.0,112.0,2.0,3,6,female
3462,0,0,112.0,112.0,112.0,25.0,3,2,female
3463,0,0,112.0,112.0,112.0,19.0,3,2,female
3464,13,13,112.6,121.0,106.0,31.36,3,2,female
3465,21,34,89.86,112.0,80.0,48.53,3,3,female
3466,15,49,80.83,96.0,80.0,43.37,3,3,female
3467,44,93,96.7,122.0,80.0,30.47,3,3,female
3468,92,185,84.42,122.0,80.0,48.95,3,3,female
3469,27,212,92.56,122.0,80.0,32.32,3,4,female
3470,21,233,84.21,96.0,80.0,37.07,3,4,female
3471,85,318,82.72,96.0,80.0,31.67,3,4,female
3472,818,1136,98.8,112.0,80.0,48.46,3,4,female
3473,2812,3948,83.31,96.0,80.0,61.72,3,5,female
3474,2887,6835,82.0,96.0,80.0,67.05,3,5,female
3475,1914,8749,81.3,96.0,80.0,51.08,3,5,female
3476,16,8765,112.58,122.0,96.0,25.43,3,5,female
3477,0,8765,112.0,112.0,112.0,3.0,3,6,female
3478,0,0,87.54,121.0,80.0,40.9,3,2,female
3479,264,264,80.89,96.0,80.0,46.32,3,3,female
3480,53,317,81.14,96.0,80.0,38.73,3,3,female
3481,25,342,83.03,96.0,80.0,44.98,3,3,female
3482,103,445,86.91,112.0,80.0,45.27,3,3,female
3483,107,552,85.43,96.0,80.0,55.93,3,4,female
3484,11,563,84.75,112.0,80.0,37.42,3,4,female
3485,1114,1677,88.76,96.0,80.0,56.0,3,4,female
3486,2027,3704,91.56,96.0,80.0,59.17,3,4,female
3487,2061,5765,83.33,96.0,80.0,64.25,3,5,female
3488,1890,7655,87.44,96.0,80.0,65.52,3,5,female
3489,12,7667,107.66,122.0,80.0,23.27,3,5,female
3490,58,7725,81.89,96.0,80.0,41.73,3,5,female
3491,36,7761,101.97,122.0,80.0,25.83,3,6,female
3492,0,7761,101.33,112.0,96.0,10.0,3,6,female
3493,0,0,112.0,112.0,112.0,2.0,3,2,female
3494,0,0,112.0,112.0,112.0,27.5,3,2,female
3495,0,0,114.31,122.0,112.0,29.62,3,2,female
3496,0,0,103.57,122.0,80.0,32.14,3,3,female
3497,0,0,101.0,124.0,80.0,49.14,3,3,female
3498,98,98,85.19,96.0,80.0,49.25,3,3,female
3499,76,174,93.43,122.0,80.0,29.47,3,3,female
3500,343,517,102.19,122.0,80.0,41.83,3,4,female
3501,2378,2895,85.12,96.0,80.0,69.0,3,4,female
3502,275,3170,82.08,106.0,80.0,38.33,3,4,female
3503,0,3170,80.0,80.0,80.0,37.37,3,4,female
3504,31,3201,94.52,122.0,80.0,27.45,3,5,female
3505,0,3201,86.77,112.0,80.0,44.52,3,5,female
3506,0,3201,112.0,112.0,112.0,26.17,3,5,female
3507,0,3201,112.0,112.0,112.0,15.0,3,5,female
3508,0,3201,112.0,112.0,112.0,2.0,3,6,female
3509,0,3201,112.0,112.0,112.0,10.2,3,6,female
3510,0,0,112.0,112.0,112.0,29.0,3,2,female
3511,18,18,94.15,112.0,80.0,61.21,3,2,female
3512,1041,1059,91.69,96.0,80.0,61.83,3,2,female
3513,37,1096,84.04,106.0,80.0,23.55,3,2,female
3514,25,1121,81.65,96.0,80.0,21.62,3,3,female
3515,632,1753,83.73,96.0,80.0,42.07,3,3,female
3516,189,1942,88.55,112.0,80.0,35.03,3,3,female
3517,1502,3444,84.05,96.0,80.0,55.97,3,3,female
3518,1286,4730,106.29,122.0,80.0,50.32,3,4,female
3519,92,4822,100.0,122.0,80.0,32.02,3,4,female
3520,97,4919,82.9,96.0,80.0,19.85,3,4,female
3521,0,4919,114.75,124.0,80.0,18.77,3,4,female
3522,70,4989,103.88,122.0,80.0,28.04,3,5,female
3523,27,5016,83.0,112.0,80.0,35.83,3,5,female
3524,0,5016,114.48,122.0,96.0,21.02,3,5,female
3525,0,5016,105.53,122.0,80.0,32.42,3,5,female
3526,55,5071,82.75,96.0,80.0,43.52,3,6,female
3527,16,5087,89.25,112.0,80.0,40.67,3,6,female
3528,0,0,112.0,112.0,112.0,2.5,3,6,female
3529,0,0,112.0,112.0,112.0,9.0,3,2,female
3530,0,0,112.0,112.0,112.0,36.0,3,2,female
3531,0,0,112.0,112.0,112.0,14.25,3,3,female
3532,0,0,112.0,112.0,112.0,27.67,3,3,female
3533,1410,1410,88.54,112.0,80.0,57.83,3,3,female
3534,415,1825,81.78,96.0,80.0,47.8,3,3,female
3535,35,1860,81.93,106.0,80.0,19.82,3,4,female
3536,63,1923,83.15,96.0,80.0,38.25,3,4,female
3537,22,1945,82.24,96.0,80.0,41.13,3,4,female
3538,18,1963,82.21,96.0,80.0,46.88,3,4,female
3539,204,2167,85.43,106.0,80.0,38.23,4,5,female
3540,87,2254,82.37,96.0,80.0,43.15,4,5,female
3541,71,2325,92.87,106.0,80.0,43.18,4,5,female
3542,1017,3342,84.47,96.0,80.0,49.35,4,5,female
3543,678,4020,98.82,112.0,80.0,47.15,4,6,female
3544,0,4020,112.0,112.0,112.0,2.0,4,6,female
3545,0,0,112.0,112.0,112.0,11.75,4,6,female
3546,0,0,112.0,112.0,112.0,28.4,4,2,female
3547,0,0,112.0,112.0,112.0,16.67,4,3,female
3548,0,0,100.0,112.0,80.0,43.92,4,3,female
3549,27,27,107.54,122.0,80.0,24.13,4,3,female
3550,1316,1343,94.53,122.0,80.0,49.88,4,3,female
3551,138,1481,87.5,106.0,80.0,38.68,4,4,female
3552,58,1539,95.86,122.0,80.0,31.2,4,4,female
3553,0,1539,93.32,122.0,80.0,25.71,4,4,female
3554,0,1539,96.57,122.0,80.0,23.0,4,4,female
3555,87,1626,101.57,122.0,80.0,24.35,4,5,female
3556,0,1626,115.33,122.0,112.0,14.57,4,5,female
3557,940,2566,96.65,122.0,80.0,54.81,3,5,female
3558,31,2597,81.1,96.0,80.0,43.58,3,5,female
3559,42,2639,81.45,96.0,80.0,50.22,3,6,female
3560,0,0,112.0,112.0,112.0,2.0,3,6,female
3561,31,31,82.77,112.0,80.0,44.91,3,2,female
3562,13,44,92.87,122.0,80.0,33.88,3,3,female
3563,104,148,81.25,96.0,80.0,49.12,3,3,female
3564,793,941,94.22,112.0,80.0,69.43,3,3,female
3565,1898,2839,89.48,96.0,80.0,63.33,3,3,female
3566,38,2877,80.0,80.0,80.0,39.87,3,4,female
3567,2145,5022,90.0,96.0,80.0,66.7,3,4,female
3568,0,5022,101.07,122.0,80.0,28.88,3,4,female
3569,50,5072,91.08,112.0,80.0,36.52,3,4,female
3570,866,5938,87.13,112.0,80.0,52.82,3,5,female
3571,142,6080,81.58,96.0,80.0,34.4,3,5,female
3572,0,6080,80.6,96.0,80.0,17.72,3,5,female
3573,748,6828,80.57,96.0,80.0,37.55,3,5,female
3574,1361,8189,90.17,112.0,80.0,37.33,3,6,female
3575,170,8359,104.64,122.0,80.0,22.09,3,6,female
3576,0,0,112.0,112.0,112.0,4.0,4,6,female
3577,0,0,112.0,112.0,112.0,9.71,4,2,female
3578,62,62,84.66,122.0,80.0,46.6,4,2,female
3579,127,189,85.02,106.0,80.0,36.58,4,3,female
3580,1617,1806,88.06,106.0,80.0,57.38,4,3,female
3581,3683,5489,92.8,96.0,80.0,83.83,4,3,female
3582,51,5540,87.05,106.0,80.0,47.75,4,3,female
3583,0,5540,102.37,122.0,80.0,25.13,3,4,female
3584,0,5540,114.0,122.0,112.0,11.2,3,4,female
3585,37,5577,89.4,124.0,80.0,21.68,3,4,female
3586,39,5616,87.0,112.0,80.0,42.03,3,4,female
3587,1417,7033,84.23,96.0,49.0,53.75,3,5,female
3588,96,7129,83.14,96.0,80.0,39.72,3,5,female
3589,0,7129,88.0,96.0,80.0,36.42,3,5,female
3590,1172,8301,82.13,96.0,80.0,57.97,3,5,female
3591,1089,9390,104.25,122.0,80.0,46.17,3,6,female
3592,10,9400,86.84,122.0,80.0,30.65,3,6,female
3593,23,23,94.39,124.0,80.0,46.59,4,2,female
3594,37,60,88.98,96.0,80.0,52.07,4,3,female
3595,20,80,92.34,122.0,80.0,36.1,4,3,female
3596,237,317,93.73,106.0,80.0,58.33,4,3,female
3597,1696,2013,90.13,96.0,80.0,68.77,4,3,female
3598,10,2023,82.85,96.0,80.0,39.25,2,4,female
3599,11,2034,82.0,96.0,80.0,32.15,2,4,female
3600,14,2048,82.2,106.0,80.0,46.45,2,4,female
3601,1185,3233,108.63,122.0,80.0,53.76,2,4,female
3602,122,3355,83.81,96.0,80.0,18.93,3,5,female
3603,1116,4471,87.14,122.0,80.0,36.98,3,5,female
3604,0,4471,80.68,90.0,80.0,32.66,3,5,female
3605,37,4508,88.46,122.0,80.0,34.95,3,5,female
3606,15,4523,94.22,112.0,80.0,32.75,3,6,female
3607,0,4523,112.0,112.0,112.0,7.6,3,6,female
3608,0,0,112.0,112.0,112.0,4.0,2,6,female
3609,0,0,112.0,112.0,112.0,24.6,2,2,female
3610,0,0,112.0,112.0,112.0,24.2,2,2,female
3611,1599,1599,97.52,112.0,80.0,75.26,2,3,female
3612,2248,3847,84.65,112.0,80.0,58.5,2,3,female
3613,0,3847,80.8,96.0,80.0,30.85,2,3,female
3614,2577,6424,83.7,96.0,80.0,67.72,2,3,female
3615,170,6594,108.47,122.0,80.0,26.33,2,4,female
3616,33,6627,96.9,122.0,80.0,24.32,2,4,female
3617,17,6644,83.59,96.0,80.0,49.15,2,4,female
3618,45,6689,88.46,122.0,80.0,28.08,4,4,female
3619,78,6767,112.45,122.0,96.0,20.49,4,5,female
3620,2870,9637,110.89,122.0,96.0,81.31,4,5,female
3621,1687,11324,92.95,96.0,80.0,70.13,3,5,female
3622,2593,13917,92.0,112.0,80.0,85.19,3,5,female
3623,0,13917,112.0,112.0,112.0,24.0,3,6,female
3624,0,13917,112.0,112.0,112.0,10.33,3,6,female
3625,0,0,112.0,112.0,112.0,29.5,4,2,female
3626,111,111,94.48,112.0,80.0,47.69,4,2,female
3627,210,321,84.39,96.0,80.0,57.12,4,3,female
3628,99,420,84.19,112.0,80.0,49.03,4,3,female
3629,170,590,91.92,112.0,80.0,50.27,4,3,female
3630,1697,2287,94.33,112.0,80.0,55.53,4,3,female
3631,0,2287,109.6,122.0,80.0,14.8,4,4,female
3632,26,2313,98.88,122.0,80.0,17.81,3,4,female
3633,0,2313,97.3,112.0,80.0,11.3,3,4,female
3634,0,2313,112.0,112.0,112.0,14.5,3,4,female
3635,0,2313,112.0,112.0,112.0,17.43,3,5,female
3636,0,2313,112.0,112.0,112.0,29.14,3,5,female
3637,0,2313,112.0,112.0,112.0,31.75,3,5,female
3638,0,2313,112.0,112.0,112.0,14.67,3,5,female
3639,0,2313,112.0,112.0,112.0,5.67,3,6,female
3640,0,2313,112.0,112.0,112.0,20.33,3,6,female
3641,0,0,112.0,112.0,112.0,2.0,3,6,female
3642,923,923,90.0,112.0,80.0,66.28,3,2,female
3643,2073,2996,90.57,96.0,80.0,96.06,3,2,female
3644,176,176,88.68,106.0,80.0,37.51,3,3,male
3645,188,364,87.59,122.0,80.0,23.95,3,4,male
3646,124,488,91.6,122.0,80.0,32.3,3,4,male
3647,1846,2334,85.31,96.0,80.0,62.77,3,4,male
3648,3005,5339,80.84,96.0,80.0,64.17,3,4,male
3649,1801,7140,90.0,106.0,80.0,60.18,3,5,male
3650,0,7140,83.86,90.0,80.0,19.18,5,5,male
3651,2676,9816,85.33,96.0,80.0,73.73,5,5,male
3652,2774,12590,81.64,96.0,80.0,66.45,5,5,male
3653,0,12590,112.0,112.0,112.0,29.0,5,6,male
3654,430,430,88.0,112.0,80.0,48.53,5,2,male
3655,350,780,81.96,96.0,80.0,28.2,5,2,male
3656,633,1413,81.59,96.0,80.0,29.67,5,2,male
3657,85,1498,81.39,96.0,80.0,26.53,5,3,male
3658,88,1586,81.26,96.0,80.0,25.47,4,3,male
3659,659,2245,82.56,96.0,80.0,34.57,4,3,male
3660,567,2812,83.08,96.0,80.0,34.47,4,3,male
3661,0,2812,88.32,122.0,80.0,18.02,4,4,male
3662,60,2872,82.5,122.0,80.0,20.67,4,4,male
3663,303,3175,80.78,96.0,80.0,30.98,4,4,male
3664,875,4050,92.38,96.0,80.0,49.12,4,4,male
3665,66,4116,85.32,106.0,80.0,25.32,4,5,male
3666,28,4144,83.51,96.0,80.0,30.1,3,5,male
3667,19,4163,87.93,122.0,80.0,21.2,3,5,male
3668,297,4460,88.34,96.0,80.0,49.74,3,5,male
3669,0,4460,112.0,112.0,112.0,9.4,3,6,male
3670,0,4460,112.0,112.0,112.0,4.25,3,6,male
3671,0,0,112.0,112.0,112.0,7.33,3,6,male
3672,0,0,112.0,112.0,112.0,12.0,4,2,male
3673,616,616,103.0,124.0,80.0,74.73,4,2,male
3674,1665,2281,83.61,96.0,80.0,55.67,4,2,male
3675,130,2411,82.16,96.0,80.0,26.65,4,3,male
3676,0,2411,81.49,106.0,80.0,22.73,4,3,male
3677,705,3116,81.91,96.0,80.0,35.33,4,3,male
3678,0,3116,84.14,112.0,80.0,16.02,4,3,male
3679,77,3193,81.67,106.0,80.0,21.31,4,4,male
3680,0,3193,81.55,90.0,80.0,19.09,4,4,male
3681,89,3282,83.51,106.0,80.0,20.0,5,4,male
3682,975,4257,84.63,112.0,80.0,41.82,5,4,male
3683,967,5224,82.65,96.0,80.0,43.72,5,5,male
3684,1365,6589,89.53,106.0,80.0,51.0,5,5,male
